,0
6401,GGT3P|2679
6402,GGT5|2687
6403,GGTLC2|91227
6404,GNAZ|2781
6405,GRAP2|9402
6406,GSTT1|2952
6407,GSTT2|2953
6408,GTSE1|51512
6409,H1F0|3005
6410,HMOX1|3162
6411,IGLL1|3543
6412,IL17REL|400935
6413,IL2RB|3560
6414,INPP5J|27124
6415,ISX|91464
6416,KCNJ4|3761
6417,KCTD17|79734
6418,KDELR3|11015
6419,KIAA1644|85352
6420,KIAA1671|85379
6421,KLHDC7B|113730
6422,KREMEN1|83999
6423,LARGE|9215
6424,LGALS1|3956
6425,LGALS2|3957
6426,LIF|3976
6427,LOC100271722|100271722
6428,LOC150197|150197
6429,LOC150381|150381
6430,LOC339674|339674
6431,LOC391322|391322
6432,LOC400891|400891
6433,LOC400927|400927
6434,LOC400931|400931
6435,LOC644165|644165
6436,LOC646851|646851
6437,LOC648691|648691
6438,LOC730668|730668
6439,LOC91316|91316
6440,LOC96610|96610
6441,LRP5L|91355
6442,MAFF|23764
6443,MAPK11|5600
6444,MAPK12|6300
6445,MAPK8IP2|23542
6446,MB|4151
6447,MCHR1|2847
6448,MEI1|150365
6449,MFNG|4242
6450,MGAT3|4248
6451,MGC16703|113691
6452,MIAT|440823
6453,MICALL1|85377
6454,MIF|4282
6455,MIOX|55586
6456,MLC1|23209
6457,MMP11|4320
6458,MN1|4330
6459,MOV10L1|54456
6460,MPPED1|758
6461,MPST|4357
6462,MTP18|51537
6463,MYO18B|84700
6464,NCF4|4689
6465,NEFH|4744
6466,NFAM1|150372
6467,NPTXR|23467
6468,ODF3B|440836
6469,OSBP2|23762
6470,OSM|5008
6471,P2RX6|9127
6472,PANX2|56666
6473,PARVB|29780
6474,PARVG|64098
6475,PDGFB|5155
6476,PDXP|57026
6477,PHF21B|112885
6478,PI4KAP2|375133
6479,PIK3IP1|113791
6480,PKDREJ|10343
6481,PLA2G3|50487
6482,PNPLA3|80339
6483,PNPLA5|150379
6484,POM121L10P|646074
6485,POM121L9P|29774
6486,POTEH|23784
6487,PPARA|5465
6488,PRAME|23532
6489,PRODH|5625
6490,PRR5-ARHGAP8|553158
6491,PVALB|5816
6492,RAB36|9609
6493,RAC2|5880
6494,RASD2|23551
6495,RASL10A|10633
6496,RFPL1S|10740
6497,RFPL1|5988
6498,RFPL2|10739
6499,RFPL3S|10737
6500,RGL4|266747
6501,RIBC2|26150
6502,RIMBP3C|150221
6503,RIMBP3|85376
6504,RTDR1|27156
6505,RTN4R|65078
6506,SCARF2|91179
6507,SCUBE1|80274
6508,SEC14L2|23541
6509,SEC14L3|266629
6510,SEC14L4|284904
6511,SELM|140606
6512,SEPT3|55964
6513,SEPT5|5413
6514,SERHL2|253190
6515,SERHL|94009
6516,SERPIND1|3053
6517,SEZ6L|23544
6518,SGSM1|129049
6519,SH3BP1|23616
6520,SHANK3|85358
6521,SLC16A8|23539
6522,SLC25A18|83733
6523,SLC35E4|339665
6524,SLC5A1|6523
6525,SLC5A4|6527
6526,SLC7A4|6545
6527,SMC1B|27127
6528,SMTN|6525
6529,SOX10|6663
6530,SSTR3|6753
6531,SULT4A1|25830
6532,SUSD2|56241
6533,SYN3|8224
6534,SYNGR1|9145
6535,TBX1|6899
6536,TCN2|6948
6537,TEF|7008
6538,TIMP3|7078
6539,TMEM191A|84222
6540,TMEM211|255349
6541,TMPRSS6|164656
6542,TNFRSF13C|115650
6543,TOP1P2|7152
6544,TSPO|706
6545,TST|7263
6546,TTC28|23331
6547,TTC38|55020
6548,TUBA8|51807
6549,TYMP|1890
6550,UPB1|51733
6551,UPK3A|7380
6552,USP18|11274
6553,VPREB3|29802
6554,WBP2NL|164684
6555,WNT7B|7477
6556,XBP1|7494
6557,YDJC|150223
6558,YPEL1|29799
6559,ZDHHC8P1|150244
6560,ZNF280A|129025
6561,ZNF280B|140883
6562,ZNRF3|84133
6563,psiTPTE22|387590
6564,?|90288
6565,A4GNT|51146
6566,AADACL2|344752
6567,AADAC|13
6568,ABCC5|10057
6569,ABHD14A|25864
6570,ABHD6|57406
6571,ABI3BP|25890
6572,ACAD11|84129
6573,ACOX2|8309
6574,ACPL2|92370
6575,ACPP|55
6576,ACY1|95
6577,ADAMTS9|56999
6578,ADCY5|111
6579,ADIPOQ|9370
6580,AGTR1|185
6581,AHSG|197
6582,ALCAM|214
6583,ALDH1L1|10840
6584,ALG1L|200810
6585,ALS2CL|259173
6586,AMOTL2|51421
6587,AMT|275
6588,APOD|347
6589,ARHGAP31|57514
6590,ARL14|80117
6591,ARPM1|84517
6592,ARPP21|10777
6593,ATP11B|23200
6594,ATP13A4|84239
6595,ATP13A5|344905
6596,ATP1B3|483
6597,ATP2B2|491
6598,B3GALNT1|8706
6599,B3GNT5|84002
6600,BCHE|590
6601,BCL6|604
6602,BDH1|622
6603,BFSP2|8419
6604,BHLHE40|8553
6605,BOC|91653
6606,BSN|8927
6607,BTLA|151888
6608,C3orf14|57415
6609,C3orf15|89876
6610,C3orf16|389161
6611,C3orf18|51161
6612,C3orf32|51066
6613,C3orf35|339883
6614,C3orf36|80111
6615,C3orf45|132228
6616,C3orf47|339942
6617,C3orf50|93556
6618,C3orf52|79669
6619,C3orf54|389119
6620,C3orf55|152078
6621,C3orf57|165679
6622,C3orf58|205428
6623,C3orf59|151963
6624,C3orf65|646600
6625,C3orf66|677779
6626,C3orf67|200844
6627,C3orf70|285382
6628,C3orf72|401089
6629,CACNA1D|776
6630,CACNA2D2|9254
6631,CACNA2D3|55799
6632,CADM2|253559
6633,CADPS|8618
6634,CAMK1|8536
6635,CAMK2N2|94032
6636,CAMKV|79012
6637,CAMP|820
6638,CAND2|23066
6639,CASR|846
6640,CAV3|859
6641,CCBP2|1238
6642,CCDC13|152206
6643,CCDC36|339834
6644,CCDC37|348807
6645,CCDC39|339829
6646,CCDC48|79825
6647,CCDC80|151887
6648,CCK|885
6649,CCR1|1230
6650,CCR2|729230
6651,CCR3|1232
6652,CCR4|1233
6653,CCR5|1234
6654,CCR8|1237
6655,CCR9|10803
6656,CCRL1|51554
6657,CCRL2|9034
6658,CD200R1|131450
6659,CD200|4345
6660,CD80|941
6661,CD86|942
6662,CD96|10225
6663,CDC25A|993
6664,CDCP1|64866
6665,CDHR4|389118
6666,CELSR3|1951
6667,CEP97|79598
6668,CHDH|55349
6669,CHL1|10752
6670,CHRD|8646
6671,CHST13|166012
6672,CHST2|9435
6673,CIDEC|63924
6674,CISH|1154
6675,CLCN2|1181
6676,CLDN11|5010
6677,CLDN16|10686
6678,CLDN18|51208
6679,CLDN1|9076
6680,CLEC3B|7123
6681,CLSTN2|64084
6682,CMTM7|112616
6683,CMTM8|152189
6684,CNTN3|5067
6685,CNTN4|152330
6686,CNTN6|27255
6687,COL29A1|256076
6688,COL6A4P2|646300
6689,COL6A6|131873
6690,COL7A1|1294
6691,COL8A1|1295
6692,COLQ|8292
6693,CPA3|1359
6694,CPB1|1360
6695,CPN2|1370
6696,CPNE4|131034
6697,CPNE9|151835
6698,CP|1356
6699,CRYBG3|131544
6700,CRYGS|1427
6701,CSPG5|10675
6702,CSRNP1|64651
6703,CSTA|1475
6704,CX3CR1|1524
6705,CXCR6|10663
6706,CYP8B1|1582
6707,DAZL|1618
6708,DCBLD2|131566
6709,DCLK3|85443
6710,DGKG|1608
6711,DLEC1|9940
6712,DNAH12|201625
6713,DNAH1|25981
6714,DNASE1L3|1776
6715,DOCK3|1795
6716,DPPA2|151871
6717,DPPA4|55211
6718,DUSP7|1849
6719,DVWA|344875
6720,DZIP1L|199221
6721,EAF2|55840
6722,ECE2|9718
6723,ECT2|1894
6724,EFHB|151651
6725,EGOT|100126791
6726,EHHADH|1962
6727,EIF4E3|317649
6728,EIF5A2|56648
6729,ENTPD3|956
6730,EOMES|8320
6731,EPHA3|2042
6732,EPHA6|285220
6733,EPHB1|2047
6734,EPHB3|2049
6735,ERC2|26059
6736,ESYT3|83850
6737,ETV5|2119
6738,FAM107A|11170
6739,FAM157A|728262
6740,FAM198A|729085
6741,FAM19A1|407738
6742,FAM19A4|151647
6743,FAM3D|131177
6744,FAM43A|131583
6745,FAM55C|91775
6746,FANCD2|2177
6747,FBLN2|2199
6748,FBXL2|25827
6749,FBXO40|51725
6750,FETUB|26998
6751,FEZF2|55079
6752,FGD5|152273
6753,FGF12|2257
6754,FHIT|2272
6755,FILIP1L|11259
6756,FLJ10213|55096
6757,FLJ42393|401105
6758,FLNB|2317
6759,FOXL2|668
6760,FRG2C|100288801
6761,FRMD4B|23150
6762,FSTL1|11167
6763,GADL1|339896
6764,GALNTL2|117248
6765,GAP43|2596
6766,GATA2|2624
6767,GCET2|257144
6768,GHRLOS|100126793
6769,GHRL|51738
6770,GLYCTK|132158
6771,GNB4|59345
6772,GOLIM4|27333
6773,GP5|2814
6774,GPD1L|23171
6775,GPR128|84873
6776,GPR156|165829
6777,GPR15|2838
6778,GPR160|26996
6779,GPR171|29909
6780,GPR27|2850
6781,GPR62|118442
6782,GPR87|53836
6783,GRAMD1C|54762
6784,GRIP2|80852
6785,GRM2|2912
6786,GRM7|2917
6787,GXYLT2|727936
6788,HCLS1|3059
6789,HEG1|57493
6790,HES1|3280
6791,HESRG|790952
6792,HESX1|8820
6793,HGD|3081
6794,HHATL|57467
6795,HHLA2|11148
6796,HRASLS|57110
6797,HRG|3273
6798,HRH1|3269
6799,HTR1F|3355
6800,HYAL1|3373
6801,ID2B|84099
6802,IGF2BP2|10644
6803,IGSF10|285313
6804,IGSF11|152404
6805,IL12A|3592
6806,IL17RB|55540
6807,IL17RD|54756
6808,IL17RE|132014
6809,IL1RAP|3556
6810,IL20RB|53833
6811,IL5RA|3568
6812,ILDR1|286676
6813,IMPG2|50939
6814,IQCG|84223
6815,IRAK2|3656
6816,ITGA9|3680
6817,ITGB5|3693
6818,ITIH1|3697
6819,ITIH3|3699
6820,ITIH4|3700
6821,ITPR1|3708
6822,KALRN|8997
6823,KAT2B|8850
6824,KBTBD12|166348
6825,KBTBD5|131377
6826,KBTBD8|84541
6827,KCNAB1|7881
6828,KCNH8|131096
6829,KCNMB2|10242
6830,KIAA1257|57501
6831,KIAA1524|57650
6832,KIF15|56992
6833,KLF15|28999
6834,KLHDC8B|200942
6835,KLHL6|89857
6836,KNG1|3827
6837,KY|339855
6838,LAMB2L|22973
6839,LAMB2|3913
6840,LAMP3|27074
6841,LEKR1|389170
6842,LEPREL1|55214
6843,LHFPL4|375323
6844,LIPH|200879
6845,LMCD1|29995
6846,LMOD3|56203
6847,LNP1|348801
6848,LOC100128164|100128164
6849,LOC100128640|100128640
6850,LOC100131551|100131551
6851,LOC100302640|100302640
6852,LOC152225|152225
6853,LOC201651|201651
6854,LOC285401|285401
6855,LOC344595|344595
6856,LOC401093|401093
6857,LOC440957|440957
6858,LOC647309|647309
6859,LOC90246|90246
6860,LOH3CR2A|29931
6861,LPP|4026
6862,LRIG1|26018
6863,LRRC15|131578
6864,LRRC2|79442
6865,LRRC31|79782
6866,LRRC33|375387
6867,LRRC34|151827
6868,LRRC3B|116135
6869,LRRIQ4|344657
6870,LRRN1|57633
6871,LSAMP|4045
6872,LTF|4057
6873,LXN|56925
6874,MAGI1|9223
6875,MAP3K13|9175
6876,MAP6D1|79929
6877,MASP1|5648
6878,MCF2L2|23101
6879,MCM2|4171
6880,MECOM|2122
6881,MED12L|116931
6882,MFI2|4241
6883,MGC2889|84789
6884,MGLL|11343
6885,MITF|4286
6886,MLF1|4291
6887,MME|4311
6888,MOBP|4336
6889,MORC1|27136
6890,MRAS|22808
6891,MST1R|4486
6892,MST1|4485
6893,MUC13|56667
6894,MUC20|200958
6895,MUC4|4585
6896,MUSTN1|389125
6897,MYH15|22989
6898,MYL3|4634
6899,MYLK|4638
6900,MYRIP|25924
6901,NAALADL2|254827
6902,NBEAL2|23218
6903,NCEH1|57552
6904,NEK10|152110
6905,NEK11|79858
6906,NFKBIZ|64332
6907,NLGN1|22871
6908,NMNAT3|349565
6909,NR1I2|8856
6910,NRADDP|100129354
6911,NT5DC2|64943
6912,NUDT16P1|152195
6913,NUP210|23225
6914,OSBPL10|114884
6915,OSTalpha|200931
6916,OXTR|5021
6917,P2RY12|64805
6918,P2RY13|53829
6919,P2RY14|9934
6920,P2RY1|5028
6921,P4HTM|54681
6922,PA2G4P4|647033
6923,PAQR9|344838
6924,PARP15|165631
6925,PCBP4|57060
6926,PCOLCE2|26577
6927,PDIA5|10954
6928,PDZRN3|23024
6929,PEX5L|51555
6930,PFKFB4|5210
6931,PFN2|5217
6932,PHLDB2|90102
6933,PIGZ|80235
6934,PLA1A|51365
6935,PLCH1|23007
6936,PLCL2|23228
6937,PLCXD2|257068
6938,PLD1|5337
6939,PLOD2|5352
6940,PLS1|5357
6941,PLSCR1|5359
6942,PLSCR4|57088
6943,PLXNA1|5361
6944,PLXNB1|5364
6945,PLXND1|23129
6946,POC1A|25886
6947,PODXL2|50512
6948,POLQ|10721
6949,POPDC2|64091
6950,PPARG|5468
6951,PPM1L|151742
6952,PPP2R3A|5523
6953,PRICKLE2|166336
6954,PRKAR2A|5576
6955,PRKCD|5580
6956,PROK2|60675
6957,PROS1|5627
6958,PRRT3|285368
6959,PRSS45|377047
6960,PRSS50|29122
6961,PTH1R|5745
6962,PTPLB|201562
6963,PTPRG|5793
6964,PTX3|5806
6965,PVRL3|25945
6966,PXK|54899
6967,RAB6B|51560
6968,RAD54L2|23132
6969,RARB|5915
6970,RARRES1|5918
6971,RASA2|5922
6972,RBMS3|27303
6973,RBP1|5947
6974,RBP2|5948
6975,RETNLB|84666
6976,RFC4|5984
6977,RFTN1|23180
6978,RNF168|165918
6979,ROBO1|6091
6980,ROBO2|6092
6981,ROPN1B|152015
6982,ROPN1|54763
6983,RPL22L1|200916
6984,RPL39L|116832
6985,RTP1|132112
6986,RTP3|83597
6987,RTP4|64108
6988,SATB1|6304
6989,SCARNA7|677767
6990,SCHIP1|29970
6991,SCN11A|11280
6992,SCN5A|6331
6993,SEMA3B|7869
6994,SEMA3F|6405
6995,SEMA3G|56920
6996,SEMA5B|54437
6997,SERPINI1|5274
6998,SERPINI2|5276
6999,SGEF|26084
7000,SGOL1|151648
7001,SH3BP5|9467
7002,SHOX2|6474
7003,SIDT1|54847
7004,SI|6476
7005,SKIL|6498
7006,SLC12A8|84561
7007,SLC15A2|6565
7008,SLC22A13|9390
7009,SLC26A6|65010
7010,SLC2A2|6514
7011,SLC38A3|10991
7012,SLC4A7|9497
7013,SLC6A11|6538
7014,SLC6A1|6529
7015,SLC6A20|54716
7016,SLC6A6|6533
7017,SLC7A14|57709
7018,SLC9A9|285195
7019,SLCO2A1|6578
7020,SLITRK3|22865
7021,SMC4|10051
7022,SNORA7B|677797
7023,SNTN|132203
7024,SOX14|8403
7025,SOX2OT|347689
7026,SOX2|6657
7027,SPATA12|353324
7028,SPINK8|646424
7029,SPSB4|92369
7030,SRGAP3|9901
7031,SST|6750
7032,ST3GAL6|10402
7033,ST6GAL1|6480
7034,STAB1|23166
7035,STAC|6769
7036,STX19|415117
7037,STXBP5L|9515
7038,SUCNR1|56670
7039,SUSD5|26032
7040,SYN2|6854
7041,SYNPR|132204
7042,TAGLN3|29114
7043,TCTEX1D2|255758
7044,TDGF1|6997
7045,TERC|7012
7046,TFRC|7037
7047,TF|7018
7048,TGFBR2|7048
7049,TGM4|7047
7050,THPO|7066
7051,THRB|7068
7052,TIGIT|201633
7053,TIMP4|7079
7054,TIPARP|25976
7055,TLR9|54106
7056,TM4SF18|116441
7057,TM4SF19|116211
7058,TM4SF1|4071
7059,TM4SF4|7104
7060,TMEM108|66000
7061,TMEM14E|645843
7062,TMEM158|25907
7063,TMEM212|389177
7064,TMEM22|80723
7065,TMEM40|55287
7066,TMEM45A|55076
7067,TMIE|259236
7068,TMPPE|643853
7069,TMPRSS7|344805
7070,TNFSF10|8743
7071,TNIK|23043
7072,TNNC1|7134
7073,TP63|8626
7074,TPRG1|285386
7075,TPRXL|348825
7076,TRAIP|10293
7077,TRANK1|9881
7078,TRAT1|50852
7079,TRH|7200
7080,TRIM59|286827
7081,TRIM71|131405
7082,TRPC1|7220
7083,TTC21A|199223
7084,TTLL3|26140
7085,TXNDC6|347736
7086,UBE2E2|7325
7087,UBXN7|26043
7088,UCN2|90226
7089,ULK4|54986
7090,UPK1B|7348
7091,UROC1|131669
7092,UTS2D|257313
7093,VEPH1|79674
7094,VGLL3|389136
7095,VILL|50853
7096,VIPR1|7433
7097,VWA5B2|90113
7098,WDR49|151790
7099,WDR52|55779
7100,WNT5A|7474
7101,WNT7A|7476
7102,WWTR1|25937
7103,XCR1|2829
7104,XIRP1|165904
7105,XYLB|9942
7106,ZBBX|79740
7107,ZBED2|79413
7108,ZBTB20|26137
7109,ZBTB47|92999
7110,ZCWPW2|152098
7111,ZDHHC19|131540
7112,ZDHHC23|254887
7113,ZIC1|7545
7114,ZIC4|84107
7115,ZMAT3|64393
7116,ZMYND10|51364
7117,ZNF167|55888
7118,ZNF385D|79750
7119,ZNF501|115560
7120,ZNF502|91392
7121,ZNF660|285349
7122,ZNF662|389114
7123,ZNF717|100131827
7124,ZNF80|7634
7125,ZNF860|344787
7126,ZPLD1|131368
7127,AADAT|51166
7128,ABCG2|9429
7129,ABLIM2|84448
7130,ACSL1|2180
7131,ADAM29|11086
7132,ADAMTS3|9508
7133,ADH1A|124
7134,ADH1B|125
7135,ADH1C|126
7136,ADH4|127
7137,ADH6|130
7138,ADH7|131
7139,ADRA2C|152
7140,AFAP1|60312
7141,AFM|173
7142,AFP|174
7143,AGPAT9|84803
7144,AGXT2L1|64850
7145,ALB|213
7146,AMTN|401138
7147,ANK2|287
7148,ANKRD37|353322
7149,ANKRD56|345079
7150,ANTXR2|118429
7151,ANXA10|11199
7152,ANXA2P1|303
7153,ANXA3|306
7154,APBB2|323
7155,ARAP2|116984
7156,AREG|374
7157,ARHGAP10|79658
7158,ARHGAP24|83478
7159,ARHGEF38|54848
7160,ARL9|132946
7161,ARSJ|79642
7162,ART3|419
7163,ASB5|140458
7164,ATOH1|474
7165,ATP10D|57205
7166,ATP8A1|10396
7167,BANK1|55024
7168,BDH2|56898
7169,BEND4|389206
7170,BMP3|651
7171,BMPR1B|658
7172,BST1|683
7173,BTC|685
7174,C1QTNF7|114905
7175,C4orf12|404201
7176,C4orf19|55286
7177,C4orf21|55345
7178,C4orf26|152816
7179,C4orf31|79625
7180,C4orf32|132720
7181,C4orf34|201895
7182,C4orf36|132989
7183,C4orf38|152641
7184,C4orf39|152756
7185,C4orf44|345222
7186,C4orf47|441054
7187,C4orf48|401115
7188,C4orf49|84709
7189,C4orf50|389197
7190,C4orf6|10141
7191,C4orf7|260436
7192,CC2D2A|57545
7193,CCDC109B|55013
7194,CCDC110|256309
7195,CCDC158|339965
7196,CCKAR|886
7197,CCNA2|890
7198,CCNG2|901
7199,CCRN4L|25819
7200,CD38|952
7201,CDKL2|8999
7202,CDS1|1040
7203,CENPE|1062
7204,CEP170L|645455
7205,CETN4P|729338
7206,CFI|3426
7207,CHRNA9|55584
7208,CLDN22|53842
7209,CLGN|1047
7210,CLNK|116449
7211,CLOCK|9575
7212,CNGA1|1259
7213,COL25A1|84570
7214,CORIN|10699
7215,COX7B2|170712
7216,CPEB2|132864
7217,CPE|1363
7218,CPLX1|10815
7219,CPZ|8532
7220,CRMP1|1400
7221,CSN3|1448
7222,CTSO|1519
7223,CWH43|80157
7224,CXCL10|3627
7225,CXCL11|6373
7226,CXCL13|10563
7227,CXCL1|2919
7228,CXCL2|2920
7229,CXCL3|2921
7230,CXCL5|6374
7231,CXCL6|6372
7232,CXCL9|4283
7233,CXXC4|80319
7234,CYP2U1|113612
7235,CYP4V2|285440
7236,CYTL1|54360
7237,D4S234E|27065
7238,DAPP1|27071
7239,DCAF4L1|285429
7240,DCHS2|54798
7241,DCLK2|166614
7242,DDIT4L|115265
7243,DDX60L|91351
7244,DDX60|55601
7245,DKK2|27123
7246,DMP1|1758
7247,DOK7|285489
7248,DRD5|1816
7249,DTHD1|401124
7250,EDNRA|1909
7251,EEF1A1P9|441032
7252,EGF|1950
7253,ELOVL6|79071
7254,EMCN|51705
7255,ENAM|10117
7256,ENPEP|2028
7257,ENPP6|133121
7258,EPGN|255324
7259,EPHA5|2044
7260,EREG|2069
7261,EVC2|132884
7262,EVC|2121
7263,F11|2160
7264,FABP2|2169
7265,FAM114A1|92689
7266,FAM13AOS|285512
7267,FAM13A|10144
7268,FAM149A|25854
7269,FAM160A1|729830
7270,FAM184B|27146
7271,FAM190A|401145
7272,FAM198B|51313
7273,FAM47E|100129583
7274,FAM53A|152877
7275,FAT1|2195
7276,FAT4|79633
7277,FGA|2243
7278,FGB|2244
7279,FGF2|2247
7280,FGF5|2250
7281,FGFBP1|9982
7282,FGFBP2|83888
7283,FGFR3|2261
7284,FGFRL1|53834
7285,FGG|2266
7286,FHDC1|85462
7287,FLJ13197|79667
7288,FLJ36777|730971
7289,FNIP2|57600
7290,FRAS1|80144
7291,FSTL5|56884
7292,GABRA2|2555
7293,GABRA4|2557
7294,GABRB1|2560
7295,GABRG1|2565
7296,GALNT7|51809
7297,GALNTL6|442117
7298,GBA3|57733
7299,GC|2638
7300,GDEP|118425
7301,GK3P|2713
7302,GLRA3|8001
7303,GLRB|2743
7304,GNRHR|2798
7305,GPM6A|2823
7306,GPR78|27201
7307,GPRIN3|285513
7308,GRIA2|2891
7309,GRID2|2895
7310,GUCY1A3|2982
7311,GUCY1B3|2983
7312,GYPA|2993
7313,GYPE|2996
7314,HAND2|9464
7315,HERC5|51191
7316,HERC6|55008
7317,HGFAC|3083
7318,HHIP|64399
7319,HMGB2|3148
7320,HMX1|3166
7321,HOPX|84525
7322,HPGDS|27306
7323,HPGD|3248
7324,HPSE|10855
7325,HS3ST1|9957
7326,HSD17B11|51170
7327,HSD17B13|345275
7328,HSP90AB2P|391634
7329,HSPA4L|22824
7330,HTRA3|94031
7331,IBSP|3381
7332,IDUA|3425
7333,IGFBP7|3490
7334,IGJ|3512
7335,IL15|3600
7336,IL8|3576
7337,INPP4B|8821
7338,INTU|27152
7339,JAKMIP1|152789
7340,KCNIP4|80333
7341,KCTD8|386617
7342,KDR|3791
7343,KIAA0114|57291
7344,KIAA1211|57482
7345,KIAA1239|57495
7346,KIT|3815
7347,KLB|152831
7348,KLKB1|3818
7349,LDB2|9079
7350,LEF1|51176
7351,LGI2|55203
7352,LIMCH1|22998
7353,LNX1|84708
7354,LOC100130872|100130872
7355,LOC256880|256880
7356,LOC285419|285419
7357,LOC285456|285456
7358,LOC285548|285548
7359,LOC344967|344967
7360,LOC441046|441046
7361,LOC84740|84740
7362,LPHN3|23284
7363,LRAT|9227
7364,LRIT3|345193
7365,LRP2BP|55805
7366,LRRC66|339977
7367,MAB21L2|10586
7368,MAD2L1|4085
7369,MAML3|55534
7370,MAP9|79884
7371,MAPK10|5602
7372,MARCH1|55016
7373,MEPE|56955
7374,MFAP3L|9848
7375,MFSD7|84179
7376,MGC45800|90768
7377,MGST2|4258
7378,MLF1IP|79682
7379,MMRN1|22915
7380,MND1|84057
7381,MSX1|4487
7382,MTNR1A|4543
7383,MTTP|4547
7384,MUC7|4589
7385,MYOZ2|51778
7386,N4BP2|55728
7387,NAA11|84779
7388,NAAA|27163
7389,NAP1L5|266812
7390,NAT8L|339983
7391,NBLA00301|79804
7392,NCAPG|64151
7393,NDST3|9348
7394,NDST4|64579
7395,NEIL3|55247
7396,NEUROG2|63973
7397,NHEDC1|150159
7398,NHEDC2|133308
7399,NIPAL1|152519
7400,NKX3-2|579
7401,NKX6-1|4825
7402,NMU|10874
7403,NPFFR2|10886
7404,NPNT|255743
7405,NPY1R|4886
7406,NPY2R|4887
7407,NPY5R|4889
7408,NR3C2|4306
7409,NSUN7|79730
7410,OCIAD2|132299
7411,ODAM|54959
7412,ODZ3|55714
7413,PABPC4L|132430
7414,PALLD|23022
7415,PARM1|25849
7416,PCDH10|57575
7417,PCDH18|54510
7418,PCDH7|5099
7419,PDE5A|8654
7420,PDE6B|5158
7421,PDGFC|56034
7422,PDGFRA|5156
7423,PDLIM3|27295
7424,PDLIM5|10611
7425,PF4V1|5197
7426,PF4|5196
7427,PHOX2B|8929
7428,PITX2|5308
7429,PKD2|5311
7430,PLAC8|51316
7431,PLK4|10733
7432,POLN|353497
7433,PPARGC1A|10891
7434,PPBP|5473
7435,PPM1K|152926
7436,PPP2R2C|5522
7437,PRDM5|11107
7438,PRDM8|56978
7439,PRKG2|5593
7440,PROL1|58503
7441,PROM1|8842
7442,PRSS12|8492
7443,PSAPL1|768239
7444,PTPN13|5783
7445,PTTG2|10744
7446,QDPR|5860
7447,QRFPR|84109
7448,RASGEF1B|153020
7449,RASL11B|65997
7450,RASSF6|166824
7451,RBM46|166863
7452,RBM47|54502
7453,REST|5978
7454,RHOH|399
7455,RNF150|57484
7456,RNF175|285533
7457,RNF212|285498
7458,RPL21P44|402176
7459,RPL9|6133
7460,RRH|10692
7461,RXFP1|59350
7462,S100P|6286
7463,SC4MOL|6307
7464,SCD5|79966
7465,SCRG1|11341
7466,SEC24D|9871
7467,SEL1L3|23231
7468,SFRP2|6423
7469,SGCB|6443
7470,SGMS2|166929
7471,SH3D19|152503
7472,SH3RF1|57630
7473,SH3TC1|54436
7474,SHISA3|152573
7475,SHROOM3|57619
7476,SLC10A4|201780
7477,SLC10A6|345274
7478,SLC25A4|291
7479,SLC26A1|10861
7480,SLC2A9|56606
7481,SLC34A2|10568
7482,SLC39A8|64116
7483,SLC4A4|8671
7484,SLC7A11|23657
7485,SLED1|643036
7486,SLIT2|9353
7487,SMR3B|10879
7488,SNCA|6622
7489,SNX25|83891
7490,SOD3|6649
7491,SORBS2|8470
7492,SORCS2|57537
7493,SPARCL1|8404
7494,SPATA18|132671
7495,SPATA4|132851
7496,SPINK2|6691
7497,SPOCK3|50859
7498,SPON2|10417
7499,SPP1|6696
7500,SPRY1|10252
7501,STAP1|26228
7502,STATH|6779
7503,STBD1|8987
7504,STK32B|55351
7505,STOX2|56977
7506,SULT1B1|27284
7507,SULT1E1|6783
7508,SYNPO2|171024
7509,TACC3|10460
7510,TBC1D9|23158
7511,TDO2|6999
7512,TEC|7006
7513,TIGD4|201798
7514,TLL1|7092
7515,TLR10|81793
7516,TLR1|7096
7517,TLR2|7097
7518,TLR3|7098
7519,TLR6|10333
7520,TMEM144|55314
7521,TMEM150C|441027
7522,TMEM154|201799
7523,TMEM155|132332
7524,TMEM156|80008
7525,TMPRSS11A|339967
7526,TMPRSS11BNL|401136
7527,TMPRSS11B|132724
7528,TMPRSS11D|9407
7529,TMPRSS11F|389208
7530,TMSL3|7117
7531,TNIP3|79931
7532,TRAM1L1|133022
7533,TRIM2|23321
7534,TRIM61|391712
7535,TRIML2|205860
7536,TRPC3|7222
7537,TSPAN5|10098
7538,TTC29|83894
7539,TUBB4Q|56604
7540,TXK|7294
7541,UCHL1|7345
7542,UGDH|7358
7543,UGT2A1|10941
7544,UGT2A3|79799
7545,UGT2B10|7365
7546,UGT2B11|10720
7547,UGT2B15|7366
7548,UGT2B28|54490
7549,UGT2B4|7363
7550,UGT2B7|7364
7551,UGT8|7368
7552,UNC5C|8633
7553,USP53|54532
7554,VEGFC|7424
7555,WDR17|116966
7556,WFS1|7466
7557,WWC2|80014
7558,ZFP42|132625
7559,ZFYVE28|57732
7560,ZNF518B|85460
7561,ZNF595|152687
7562,ZNF718|255403
7563,ZNF732|654254
7564,ZNF827|152485
7565,ZNF876P|642280
7566,AACSL|729522
7567,ABLIM3|22885
7568,ACOT12|134526
7569,ACSL6|23305
7570,ACTBL2|345651
7571,ADAM19|8728
7572,ADAMTS12|81792
7573,ADAMTS16|170690
7574,ADAMTS19|171019
7575,ADAMTS2|9509
